timeframe,variant,symbol,side,entry_time,exit_time,entry_price,exit_price,initial_stop,final_stop,initial_risk_per_unit,net_r,bars_held,max_favorable_r,chandelier_active,chandelier_activation_time,chandelier_activation_price,ch_activate_r,ch_atr_mult,exit_reason,month
4h,4H_DONCHIAN_ACT4_ATR3,ADA/USDT,SHORT,2026-04-29 16:00:00+00:00,2026-05-01 00:00:00+00:00,0.2417,0.24914285714285714,0.24914285714285714,0.24914285714285714,0.00744285714285714,-1.0,8,0.05374280230326452,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,ADA/USDT,LONG,2026-05-04 00:00:00+00:00,2026-05-04 08:00:00+00:00,0.2537,0.24867142857142854,0.24867142857142854,0.24867142857142854,0.005028571428571438,-1.0,2,0.25852272727273146,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,ADA/USDT,LONG,2026-05-05 04:00:00+00:00,2026-05-12 12:00:00+00:00,0.2566,0.2731,0.24925714285714284,0.2731,0.007342857142857151,2.2470817120622564,44,4.371595330739297,True,2026-05-10 16:00:00+00:00,0.287,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,DOGE/USDT,SHORT,2025-12-18 16:00:00+00:00,2025-12-19 04:00:00+00:00,0.12026,0.12702285714285716,0.12702285714285716,0.12702285714285716,0.006762857142857154,-1.0,3,0.02513730460498569,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
4h,4H_DONCHIAN_ACT4_ATR3,DOGE/USDT,SHORT,2025-12-24 04:00:00+00:00,2026-01-02 08:00:00+00:00,0.12709,0.13218142857142856,0.13218142857142856,0.13218142857142856,0.005091428571428552,-1.0,55,2.1546015712682474,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,DOGE/USDT,LONG,2026-01-02 12:00:00+00:00,2026-01-19 00:00:00+00:00,0.13528,0.12866285714285716,0.12866285714285716,0.12866285714285716,0.006617142857142849,-1.0,99,3.2158894645941305,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,DOGE/USDT,SHORT,2026-01-25 16:00:00+00:00,2026-01-26 00:00:00+00:00,0.1188,0.12230571428571428,0.12230571428571428,0.12230571428571428,0.0035057142857142787,-1.0,2,0.2738386308068472,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,DOGE/USDT,SHORT,2026-01-29 12:00:00+00:00,2026-01-31 16:00:00+00:00,0.11623,0.10790857142857142,0.12124857142857143,0.10790857142857142,0.005018571428571428,1.658126957016796,13,4.307998861372047,True,2026-01-31 16:00:00+00:00,0.10185,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,DOGE/USDT,SHORT,2026-02-05 08:00:00+00:00,2026-02-14 16:00:00+00:00,0.09874,0.10681,0.10681,0.10681,0.008070000000000008,-1.0,56,2.320941759603467,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,DOGE/USDT,LONG,2026-02-14 20:00:00+00:00,2026-02-15 16:00:00+00:00,0.11104,0.10520857142857143,0.10520857142857143,0.10520857142857143,0.005831428571428571,-1.0,5,1.1197942185203322,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,DOGE/USDT,SHORT,2026-02-22 16:00:00+00:00,2026-02-25 12:00:00+00:00,0.09508,0.09837428571428572,0.09837428571428572,0.09837428571428572,0.003294285714285722,-1.0,17,1.5542064180398922,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,DOGE/USDT,SHORT,2026-02-28 04:00:00+00:00,2026-02-28 20:00:00+00:00,0.08933,0.09379714285714286,0.09379714285714286,0.09379714285714286,0.00446714285714285,-1.0,4,0.3626479053405849,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,DOGE/USDT,SHORT,2026-03-08 12:00:00+00:00,2026-03-09 00:00:00+00:00,0.08871,0.09157285714285714,0.09157285714285714,0.09157285714285714,0.002862857142857139,-1.0,3,0.7160678642714567,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,DOGE/USDT,LONG,2026-03-10 12:00:00+00:00,2026-03-10 20:00:00+00:00,0.09912,0.09425142857142857,0.09425142857142857,0.09425142857142857,0.0048685714285714304,-1.0,2,0.27523474178403623,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,DOGE/USDT,LONG,2026-03-16 04:00:00+00:00,2026-03-18 08:00:00+00:00,0.10202,0.09821,0.09821,0.09821,0.003809999999999994,-1.0,13,0.6482939632545942,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,DOGE/USDT,SHORT,2026-03-19 12:00:00+00:00,2026-03-25 04:00:00+00:00,0.09287,0.09708142857142855,0.09708142857142855,0.09708142857142855,0.00421142857142856,-1.0,34,0.8809362279511536,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,DOGE/USDT,SHORT,2026-03-27 08:00:00+00:00,2026-03-28 12:00:00+00:00,0.09013,0.09356571428571428,0.09356571428571428,0.09356571428571428,0.003435714285714278,-1.0,7,0.2357588357588378,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,DOGE/USDT,LONG,2026-04-07 20:00:00+00:00,2026-04-09 00:00:00+00:00,0.09492,0.09186142857142858,0.09186142857142858,0.09186142857142858,0.0030585714285714244,-1.0,7,0.22232601588043002,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,DOGE/USDT,LONG,2026-04-16 16:00:00+00:00,2026-04-18 16:00:00+00:00,0.09943,0.09499142857142857,0.09499142857142857,0.09499142857142857,0.004438571428571431,-1.0,12,0.6195687158030256,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,DOGE/USDT,SHORT,2026-04-19 20:00:00+00:00,2026-04-22 00:00:00+00:00,0.09302,0.0964457142857143,0.0964457142857143,0.0964457142857143,0.003425714285714296,-1.0,13,0.03502919099249627,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,DOGE/USDT,LONG,2026-04-22 04:00:00+00:00,2026-04-29 08:00:00+00:00,0.09752,0.1054857142857143,0.09467142857142857,0.1054857142857143,0.0028485714285714225,2.7963891675025176,43,5.083249749247757,True,2026-04-29 08:00:00+00:00,0.10969,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,DOGE/USDT,LONG,2026-05-04 00:00:00+00:00,2026-05-04 08:00:00+00:00,0.11296,0.10971428571428572,0.10971428571428572,0.10971428571428572,0.0032457142857142823,-1.0,2,0.20026408450704178,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,DOGE/USDT,LONG,2026-05-05 20:00:00+00:00,2026-05-07 00:00:00+00:00,0.11484,0.11018857142857143,0.11018857142857143,0.11018857142857143,0.00465142857142857,-1.0,7,0.47727272727272735,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,DOGE/USDT,LONG,2026-05-10 20:00:00+00:00,2026-05-11 00:00:00+00:00,0.11246,0.10880714285714285,0.10880714285714285,0.10880714285714285,0.003652857142857152,-1.0,1,0.08212749315604058,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,AVAX/USDT,SHORT,2025-12-18 16:00:00+00:00,2025-12-19 04:00:00+00:00,11.31,11.987142857142858,11.987142857142858,11.987142857142858,0.6771428571428579,-1.0,3,0.07383966244725834,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
4h,4H_DONCHIAN_ACT4_ATR3,AVAX/USDT,LONG,2025-12-27 20:00:00+00:00,2025-12-31 16:00:00+00:00,12.69,12.264285714285714,12.264285714285714,12.264285714285714,0.42571428571428527,-1.0,23,1.1979865771812088,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
4h,4H_DONCHIAN_ACT4_ATR3,AVAX/USDT,LONG,2026-01-01 16:00:00+00:00,2026-01-02 12:00:00+00:00,13.55,13.095714285714285,13.095714285714285,13.095714285714285,0.4542857142857155,-1.0,5,0.6823899371069135,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AVAX/USDT,LONG,2026-01-03 00:00:00+00:00,2026-01-11 20:00:00+00:00,14.26,13.59,13.59,13.59,0.6699999999999999,-1.0,53,0.850746268656717,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AVAX/USDT,LONG,2026-01-13 16:00:00+00:00,2026-01-15 12:00:00+00:00,14.52,13.85142857142857,13.85142857142857,13.85142857142857,0.668571428571429,-1.0,11,0.6431623931623923,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,AVAX/USDT,SHORT,2026-01-16 12:00:00+00:00,2026-02-01 00:00:00+00:00,13.41,10.192857142857141,14.054285714285713,10.192857142857141,0.6442857142857132,4.993348115299345,93,6.596452328159656,True,2026-01-29 16:00:00+00:00,10.99,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,AVAX/USDT,SHORT,2026-02-05 04:00:00+00:00,2026-03-13 12:00:00+00:00,9.5,10.114285714285716,10.114285714285716,10.114285714285716,0.6142857142857157,-1.0,218,3.174418604651156,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,AVAX/USDT,SHORT,2026-03-19 12:00:00+00:00,2026-04-16 16:00:00+00:00,9.4,9.805714285714286,9.805714285714286,9.805714285714286,0.4057142857142857,-1.0,169,2.5387323943662,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,AVAX/USDT,SHORT,2026-04-19 20:00:00+00:00,2026-04-20 16:00:00+00:00,9.0,9.34142857142857,9.34142857142857,9.34142857142857,0.34142857142857075,-1.0,5,0.058577405857739455,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,AVAX/USDT,SHORT,2026-04-27 12:00:00+00:00,2026-04-29 08:00:00+00:00,9.13,9.394285714285713,9.394285714285713,9.394285714285713,0.26428571428571246,-1.0,11,0.1135135135135186,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,AVAX/USDT,SHORT,2026-04-29 16:00:00+00:00,2026-05-04 04:00:00+00:00,9.06,9.347142857142858,9.347142857142858,9.347142857142858,0.28714285714285737,-1.0,27,0.31343283582089476,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,AVAX/USDT,LONG,2026-05-05 08:00:00+00:00,2026-05-17 20:00:00+00:00,9.39,9.067142857142859,9.067142857142859,9.067142857142859,0.32285714285714207,-1.0,75,3.4070796460177064,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,LINK/USDT,SHORT,2025-12-18 16:00:00+00:00,2025-12-19 04:00:00+00:00,11.76,12.474285714285715,12.474285714285715,12.474285714285715,0.7142857142857153,-1.0,3,0.027999999999999362,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
4h,4H_DONCHIAN_ACT4_ATR3,LINK/USDT,LONG,2025-12-29 00:00:00+00:00,2025-12-29 08:00:00+00:00,12.94,12.597142857142856,12.597142857142856,12.597142857142856,0.3428571428571434,-1.0,2,0.2624999999999992,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
4h,4H_DONCHIAN_ACT4_ATR3,LINK/USDT,SHORT,2025-12-31 16:00:00+00:00,2026-01-01 20:00:00+00:00,12.24,12.58,12.58,12.58,0.33999999999999986,-1.0,7,0.26470588235294085,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,LINK/USDT,LONG,2026-01-02 16:00:00+00:00,2026-01-19 00:00:00+00:00,13.28,12.85142857142857,12.85142857142857,12.85142857142857,0.4285714285714288,-1.0,98,2.613333333333334,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,LINK/USDT,SHORT,2026-01-20 16:00:00+00:00,2026-02-06 12:00:00+00:00,12.28,8.5,12.814285714285713,8.5,0.5342857142857138,7.0748663101604325,101,9.601604278074873,True,2026-01-31 12:00:00+00:00,10.05,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,LINK/USDT,SHORT,2026-02-11 04:00:00+00:00,2026-02-13 12:00:00+00:00,8.32,8.757142857142858,8.757142857142858,8.757142857142858,0.4371428571428577,-1.0,14,0.4346405228758153,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,LINK/USDT,LONG,2026-02-14 16:00:00+00:00,2026-02-15 12:00:00+00:00,9.17,8.798571428571428,8.798571428571428,8.798571428571428,0.3714285714285719,-1.0,5,0.2153846153846153,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,LINK/USDT,SHORT,2026-02-18 16:00:00+00:00,2026-02-20 16:00:00+00:00,8.57,8.96857142857143,8.96857142857143,8.96857142857143,0.39857142857142946,-1.0,12,0.5519713261648749,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,LINK/USDT,SHORT,2026-02-23 00:00:00+00:00,2026-02-23 08:00:00+00:00,8.25,8.545714285714286,8.545714285714286,8.545714285714286,0.29571428571428626,-1.0,2,0.23671497584541115,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,LINK/USDT,LONG,2026-03-04 12:00:00+00:00,2026-03-06 12:00:00+00:00,9.5,8.944285714285714,8.944285714285714,8.944285714285714,0.555714285714286,-1.0,12,0.2519280205655536,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,LINK/USDT,SHORT,2026-03-08 00:00:00+00:00,2026-03-09 12:00:00+00:00,8.6,8.897142857142857,8.897142857142857,8.897142857142857,0.29714285714285715,-1.0,9,0.6730769230769207,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,LINK/USDT,LONG,2026-03-13 00:00:00+00:00,2026-03-14 08:00:00+00:00,9.29,8.94,8.94,8.94,0.34999999999999964,-1.0,8,0.885714285714288,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,LINK/USDT,LONG,2026-03-16 00:00:00+00:00,2026-03-18 12:00:00+00:00,9.7,9.372857142857143,9.372857142857143,9.372857142857143,0.3271428571428565,-1.0,15,1.1615720524017514,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,LINK/USDT,SHORT,2026-03-19 12:00:00+00:00,2026-03-25 08:00:00+00:00,8.97,9.384285714285715,9.384285714285715,9.384285714285715,0.4142857142857146,-1.0,35,0.9655172413793105,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,LINK/USDT,SHORT,2026-03-27 08:00:00+00:00,2026-04-01 04:00:00+00:00,8.6,8.95142857142857,8.95142857142857,8.95142857142857,0.35142857142857054,-1.0,29,1.138211382113825,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,LINK/USDT,LONG,2026-04-06 08:00:00+00:00,2026-04-06 20:00:00+00:00,9.05,8.795714285714286,8.795714285714286,8.795714285714286,0.25428571428571445,-1.0,3,0.2359550561797701,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,LINK/USDT,LONG,2026-04-07 20:00:00+00:00,2026-04-08 20:00:00+00:00,9.29,8.867142857142857,8.867142857142857,8.867142857142857,0.4228571428571417,-1.0,6,0.11824324324324524,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,LINK/USDT,LONG,2026-04-16 12:00:00+00:00,2026-04-19 04:00:00+00:00,9.46,9.131428571428573,9.131428571428573,9.131428571428573,0.3285714285714274,-1.0,16,1.2478260869565212,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,LINK/USDT,LONG,2026-04-22 00:00:00+00:00,2026-04-23 00:00:00+00:00,9.5,9.174285714285714,9.174285714285714,9.174285714285714,0.3257142857142856,-1.0,6,0.18421052631579105,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,LINK/USDT,LONG,2026-04-26 08:00:00+00:00,2026-04-27 12:00:00+00:00,9.47,9.28857142857143,9.28857142857143,9.28857142857143,0.1814285714285706,-1.0,7,0.7165354330708639,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,LINK/USDT,SHORT,2026-04-29 12:00:00+00:00,2026-05-04 00:00:00+00:00,9.09,9.34,9.34,9.34,0.25,-1.0,27,0.7199999999999989,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,LINK/USDT,LONG,2026-05-04 08:00:00+00:00,2026-05-12 08:00:00+00:00,9.43,10.299999999999999,9.182857142857143,10.299999999999999,0.24714285714285644,3.5202312138728393,48,5.826589595375737,True,2026-05-08 16:00:00+00:00,10.37,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,TRX/USDT,LONG,2025-12-21 00:00:00+00:00,2025-12-24 20:00:00+00:00,0.2832,0.28042857142857147,0.28042857142857147,0.28042857142857147,0.002771428571428536,-1.0,23,2.1288659793814766,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
4h,4H_DONCHIAN_ACT4_ATR3,TRX/USDT,SHORT,2025-12-25 08:00:00+00:00,2025-12-27 16:00:00+00:00,0.2788,0.28181428571428574,0.28181428571428574,0.28181428571428574,0.003014285714285747,-1.0,14,0.6303317535544998,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
4h,4H_DONCHIAN_ACT4_ATR3,TRX/USDT,LONG,2025-12-30 20:00:00+00:00,2025-12-31 08:00:00+00:00,0.2863,0.2836714285714286,0.2836714285714286,0.2836714285714286,0.0026285714285714246,-1.0,3,0.15217391304348285,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
4h,4H_DONCHIAN_ACT4_ATR3,TRX/USDT,LONG,2026-01-01 20:00:00+00:00,2026-01-09 00:00:00+00:00,0.2871,0.2941,0.28440000000000004,0.2941,0.00269999999999998,2.5925925925925934,43,4.259259259259274,True,2026-01-07 16:00:00+00:00,0.2974,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,TRX/USDT,LONG,2026-01-10 20:00:00+00:00,2026-01-11 04:00:00+00:00,0.3024,0.29904285714285717,0.29904285714285717,0.29904285714285717,0.0033571428571428363,-1.0,2,0.297872340425534,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,TRX/USDT,LONG,2026-01-13 16:00:00+00:00,2026-01-20 12:00:00+00:00,0.3046,0.30019999999999997,0.30019999999999997,0.30019999999999997,0.004400000000000015,-1.0,41,3.7272727272727204,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,TRX/USDT,SHORT,2026-01-20 20:00:00+00:00,2026-01-22 20:00:00+00:00,0.297,0.30478571428571427,0.30478571428571427,0.30478571428571427,0.007785714285714285,-1.0,12,0.23119266055045468,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,TRX/USDT,SHORT,2026-01-24 08:00:00+00:00,2026-02-07 04:00:00+00:00,0.2951,0.2760142857142857,0.3014285714285714,0.2760142857142857,0.006328571428571406,3.015801354401813,83,4.234762979683987,True,2026-02-05 20:00:00+00:00,0.2696,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,TRX/USDT,SHORT,2026-02-11 04:00:00+00:00,2026-02-11 20:00:00+00:00,0.275,0.2783285714285714,0.2783285714285714,0.2783285714285714,0.003328571428571403,-1.0,4,0.330472103004308,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,TRX/USDT,LONG,2026-02-13 20:00:00+00:00,2026-02-18 16:00:00+00:00,0.2823,0.2787142857142857,0.2787142857142857,0.2787142857142857,0.003585714285714303,-1.0,29,0.8645418326693162,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,TRX/USDT,LONG,2026-02-20 12:00:00+00:00,2026-02-23 16:00:00+00:00,0.2862,0.28250000000000003,0.28250000000000003,0.28250000000000003,0.003699999999999981,-1.0,19,1.3513513513513595,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,TRX/USDT,SHORT,2026-02-28 04:00:00+00:00,2026-03-01 00:00:00+00:00,0.2807,0.28345714285714285,0.28345714285714285,0.28345714285714285,0.002757142857142847,-1.0,5,0.8704663212435313,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,TRX/USDT,LONG,2026-03-08 12:00:00+00:00,2026-03-09 08:00:00+00:00,0.2886,0.2860285714285714,0.2860285714285714,0.2860285714285714,0.0025714285714286134,-1.0,5,0.8944444444444177,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,TRX/USDT,LONG,2026-03-13 20:00:00+00:00,2026-03-18 04:00:00+00:00,0.2934,0.3025928571428572,0.2904285714285714,0.3025928571428572,0.0029714285714285693,3.0937500000000298,26,5.350961538461551,True,2026-03-17 16:00:00+00:00,0.306,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,TRX/USDT,LONG,2026-03-20 16:00:00+00:00,2026-03-23 16:00:00+00:00,0.3099,0.30445714285714287,0.30445714285714287,0.30445714285714287,0.005442857142857138,-1.0,18,1.6719160104986885,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,TRX/USDT,LONG,2026-03-28 16:00:00+00:00,2026-03-31 16:00:00+00:00,0.3182,0.31165714285714285,0.31165714285714285,0.31165714285714285,0.006542857142857128,-1.0,18,0.9781659388646337,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,TRX/USDT,LONG,2026-04-04 08:00:00+00:00,2026-04-07 08:00:00+00:00,0.3171,0.31447142857142857,0.31447142857142857,0.31447142857142857,0.0026285714285714246,-1.0,18,0.9891304347826069,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,TRX/USDT,LONG,2026-04-09 12:00:00+00:00,2026-04-19 20:00:00+00:00,0.3188,0.32974285714285717,0.3161571428571428,0.32974285714285717,0.002642857142857169,4.1405405405405205,62,6.735135135135083,True,2026-04-18 12:00:00+00:00,0.3294,4.0,3.0,STOP_OR_TRAILING,2026-04
4h,4H_DONCHIAN_ACT4_ATR3,TRX/USDT,SHORT,2026-04-24 16:00:00+00:00,2026-05-02 04:00:00+00:00,0.3245,0.3292285714285714,0.3292285714285714,0.3292285714285714,0.004728571428571415,-1.0,45,0.6344410876132954,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,TRX/USDT,LONG,2026-05-02 08:00:00+00:00,2026-05-03 04:00:00+00:00,0.3302,0.3355285714285714,0.32748571428571427,0.3355285714285714,0.0027142857142857246,1.9631578947368258,5,5.010526315789455,True,2026-05-03 04:00:00+00:00,0.3376,4.0,3.0,STOP_OR_TRAILING,2026-05
4h,4H_DONCHIAN_ACT4_ATR3,DOT/USDT,SHORT,2025-12-18 16:00:00+00:00,2025-12-19 12:00:00+00:00,1.727,1.8337142857142859,1.8337142857142859,1.8337142857142859,0.10671428571428576,-1.0,5,0.009370816599733307,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
4h,4H_DONCHIAN_ACT4_ATR3,DOT/USDT,SHORT,2025-12-23 12:00:00+00:00,2025-12-27 16:00:00+00:00,1.748,1.8327142857142857,1.8327142857142857,1.8327142857142857,0.08471428571428574,-1.0,25,1.1214165261382794,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
4h,4H_DONCHIAN_ACT4_ATR3,DOT/USDT,SHORT,2025-12-31 16:00:00+00:00,2026-01-01 12:00:00+00:00,1.777,1.8447142857142858,1.8447142857142858,1.8447142857142858,0.06771428571428584,-1.0,5,0.17721518987341756,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,DOT/USDT,LONG,2026-01-01 16:00:00+00:00,2026-01-15 12:00:00+00:00,2.002,2.144785714285714,1.9184285714285711,2.144785714285714,0.08357142857142863,1.7085470085470047,83,4.08034188034188,True,2026-01-13 16:00:00+00:00,2.251,4.0,3.0,STOP_OR_TRAILING,2026-01
4h,4H_DONCHIAN_ACT4_ATR3,DOT/USDT,SHORT,2026-01-19 00:00:00+00:00,2026-02-02 12:00:00+00:00,1.979,1.572357142857143,2.0998571428571426,1.572357142857143,0.12085714285714255,3.3646572104018992,87,4.7990543735224716,True,2026-01-31 16:00:00+00:00,1.497,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,DOT/USDT,SHORT,2026-02-05 04:00:00+00:00,2026-02-25 12:00:00+00:00,1.424,1.5234285714285714,1.5234285714285714,1.5234285714285714,0.09942857142857142,-1.0,122,3.2485632183908044,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,DOT/USDT,LONG,2026-02-25 16:00:00+00:00,2026-02-26 16:00:00+00:00,1.633,1.525857142857143,1.525857142857143,1.525857142857143,0.10714285714285698,-1.0,6,1.1106666666666682,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
4h,4H_DONCHIAN_ACT4_ATR3,DOT/USDT,SHORT,2026-03-07 16:00:00+00:00,2026-03-09 04:00:00+00:00,1.437,1.5122857142857142,1.5122857142857142,1.5122857142857142,0.07528571428571418,-1.0,9,0.1593927893738144,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
4h,4H_DONCHIAN_ACT4_ATR3,DOT/USDT,SHORT,2026-03-14 04:00:00+00:00,2026-03-16 04:00:00+00:00,1.438,1.4989999999999999,1.4989999999999999,1.4989999999999999,0.06099999999999994,-1.0,12,0.7540983606557391,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
